limit_bal,age,bill_amt,pay_amt,customer_segments
2.412692898,44,4.277706885,1.078811862,0
1.491814465,29,-0.680702502,-0.555371023,2
-0.119722793,37,-0.475587259,0.126665493,0
-0.273202532,28,0.423510181,-0.298492532,2
-0.963861357,47,-0.070419039,-0.37813656,1
0.87789551,34,-0.520711522,-0.278791692,0
-0.963861357,45,-0.15843238,-0.423788415,1
-0.349942401,26,0.374227071,2.023830839,2
0.954635379,39,-0.64613631,-0.320203662,0
0.647675901,39,-0.655609238,-0.414760386,0
0.263976554,43,-0.636424546,0.279337869,0
-0.656901879,32,0.000525379,0.38032752,2
-0.273202532,27,-0.338373881,-0.346045024,2
0.954635379,37,-0.609955384,-0.418305806,0
0.110496815,29,-0.669313701,-0.487733907,2
1.491814465,31,-0.641977463,-0.264683112,2
-0.196462662,37,-0.614664589,-0.262672822,0
1.415074596,41,-0.193946125,1.935871521,0
0.724415771,36,-0.655702695,-0.365709314,0
-0.963861357,26,-0.346756475,-0.400030444,2
0.110496815,27,-0.683817743,-0.555371023,2
-0.656901879,27,-0.530088397,-0.329597198,2
2.566172637,45,-0.61805501,-0.153166852,1
-0.656901879,27,-0.548489086,-0.46691827,2
-1.040601226,57,-0.296325918,-0.326928996,1
0.417456293,37,-0.680702502,-0.492832733,0
-0.733641748,22,-0.192001696,-0.214754823,2
2.642912506,41,-0.572873634,0.147060797,0
-1.117341095,22,-0.396714554,-0.307045402,2
-0.50342214,40,0.094795162,-0.36347972,0
1.338334726,30,4.142567739,0.915795631,2
0.110496815,29,-0.680702502,-0.555371023,2
0.954635379,38,-0.655806536,-0.379964097,0
-0.656901879,53,0.188709288,0.560833272,1
0.87789551,42,-0.153429822,1.68400048,0
0.110496815,40,-0.643384514,-0.008553911,0
-0.196462662,66,-0.676808451,-0.106893635,1
2.566172637,32,0.934931477,12.20042971,2
0.494196163,34,1.776586472,0.107586015,0
0.647675901,26,-0.65212536,-0.343376821,2
-1.194080965,24,-0.560903321,-0.475873197,2
0.494196163,39,2.280707721,0.22566313,0
-0.733641748,29,0.253368707,-0.10459094,2
-0.196462662,39,-0.612335947,0.262085927,0
2.028993551,48,-0.649033484,0.18074229,1
-0.349942401,28,-0.667950783,-0.478687603,2
-1.117341095,25,-0.4637779,-0.354342039,2
-1.040601226,32,-0.212401331,-0.365307256,2
-0.656901879,43,0.38484485,-0.518820298,0
1.798773943,39,4.793666049,0.950628471,0
0.263976554,37,-0.680702502,-0.555371023,0
-1.040601226,23,-0.446122273,0.07202216,2
-0.887121487,46,-0.055042729,-0.431189937,1
0.647675901,46,-0.656943599,-0.058829433,1
-0.349942401,28,0.024151884,0.577701431,2
-0.656901879,45,-0.492497825,0.241928202,1
2.028993551,33,-0.469154287,0.910970936,0
-0.349942401,24,0.155025747,-0.337181474,2
-1.117341095,22,-0.362870058,-0.360811517,2
-1.117341095,32,0.990408724,-0.202839287,2
-0.656901879,25,-0.680313097,0.007638059,2
-1.117341095,44,-0.616074236,0.022824885,0
-0.196462662,27,-0.680702502,-0.555371023,2
-1.194080965,22,-0.543494317,-0.345094706,2
0.417456293,34,-0.413508298,-0.386269096,0
-0.810381618,48,-0.343778824,1.689391711,1
-0.656901879,59,-0.455239544,-0.454125516,1
-1.040601226,25,-0.504766681,-0.078822679,2
-0.196462662,27,1.433995652,-0.098486969,2
-1.117341095,26,-0.557974994,-0.390892763,2
-0.50342214,46,0.293165909,-0.304815807,1
0.417456293,35,1.542143833,0.182423623,0
-0.656901879,40,-0.373625427,-0.462915965,0
-0.656901879,46,0.25002242,-0.320934677,1
-0.273202532,28,-0.066148563,-0.372617401,2
1.031375249,33,-0.680702502,-0.555371023,0
-0.810381618,42,-0.089432392,-0.372617401,0
1.491814465,32,-0.672527591,-0.526441124,2
-1.194080965,24,-0.680515588,-0.529913443,2
-0.887121487,32,-0.173909935,-0.129555084,2
-0.887121487,48,-0.239856987,-0.389394183,1
0.263976554,35,-0.680702502,-0.043167447,0
-1.040601226,24,-0.411223788,-0.418305806,2
0.417456293,42,-0.60039419,-0.317042025,0
0.263976554,41,-0.570859111,0.138745508,0
-0.656901879,27,0.357565725,-0.45631856,2
0.263976554,39,-0.563966641,0.041849537,0
0.570936032,34,-0.674778353,-0.518546168,0
2.566172637,28,-0.429577748,0.158135667,2
0.494196163,38,-0.383352767,0.562825286,0
-1.117341095,22,-0.543377495,-0.50679511,2
-0.887121487,35,-0.273325057,-0.334805677,0
-0.50342214,35,-0.561022738,-0.437732516,0
0.494196163,37,-0.680702502,-0.555371023,0
-0.810381618,28,-0.062449214,-0.262855576,2
-0.349942401,48,-0.646541291,-0.388791096,1
-0.273202532,23,-0.490883091,-0.153313055,2
-0.887121487,25,-0.213177545,-0.119814316,2
1.798773943,30,-0.519657532,0.259271521,2
0.570936032,27,-0.652956091,-0.489122835,2
-0.733641748,53,-0.456316899,-0.354396865,1
-1.117341095,22,-0.463237925,-0.427023154,2
-0.887121487,28,-0.225851383,-0.43109856,2
0.570936032,54,0.362147725,-0.1606232,1
1.645294204,31,2.045974326,0.015167509,2
-0.887121487,24,-0.568912086,-0.470134733,2
-0.887121487,33,-0.424159825,-0.328829633,0
2.028993551,33,-0.216653635,0.157368102,0
-0.810381618,26,-0.412202493,-0.208431547,2
-1.040601226,25,-0.61363656,-0.449465299,2
0.033756946,48,1.637036664,0.045413233,1
-0.733641748,29,0.01478799,-0.314136242,2
-0.273202532,28,-0.646289476,-0.272797373,2
-0.887121487,50,-0.224981712,-0.460741197,1
-1.117341095,38,-0.65535223,-0.376912111,0
-0.887121487,48,-0.669425331,-0.488190791,1
-1.117341095,28,-0.453858454,-0.442063777,2
-0.426682271,32,-0.656974752,-0.376546604,2
-0.580162009,24,0.087824811,-0.325996952,2
0.110496815,24,0.381046852,-0.218811953,2
-0.887121487,28,0.029427025,-0.370387807,2
0.263976554,36,-0.666564501,-0.455295139,0
-1.117341095,32,-0.513125911,-0.420791256,2
-0.887121487,44,0.09525466,-0.149073171,0
0.033756946,39,1.217250176,0.139092739,0
1.645294204,48,4.144719851,1.820426058,1
-1.040601226,39,-0.622644798,-0.454856531,0
-1.040601226,23,-0.343412783,-0.436873574,2
-0.042982923,36,-0.625422554,-0.22520833,0
-0.810381618,39,-0.24194939,-0.36095772,0
2.18247329,31,0.387144936,2.141250041,2
-0.656901879,43,-0.680248196,-0.526386298,0
-0.580162009,26,-0.313109278,0.20371442,2
-1.040601226,33,-0.680702502,-0.555371023,0
-0.887121487,25,-0.033225659,-0.352441401,2
-1.040601226,49,-0.240274948,-0.414358328,1
-0.887121487,52,-0.309794143,-0.429271024,1
1.184854987,34,-0.476490679,1.455211221,0
1.031375249,43,-0.677291314,-0.555371023,0
1.722034073,43,0.715732749,-0.182553635,0
-0.887121487,23,-0.248577065,-0.417428589,2
-1.117341095,26,-0.664347488,-0.555371023,2
-0.580162009,52,0.68374961,-0.196406359,1
1.031375249,51,-0.51073756,0.490016244,1
1.031375249,32,-0.033160759,-0.163748287,2
0.263976554,34,-0.609848946,-0.178514779,0
-0.887121487,24,-0.343202505,-0.290378271,2
-1.117341095,24,-0.672602876,-0.526861458,2
1.722034073,35,0.023614505,5.137916,0
-0.733641748,41,0.11040771,-0.096842186,0
1.031375249,43,1.601979821,0.013358248,0
-0.196462662,50,1.486321313,0.0134679,1
0.263976554,37,0.25201877,-0.238110735,0
-0.656901879,28,-0.657979417,-0.43464398,2
-0.656901879,45,-0.472370773,-0.555371023,1
0.033756946,36,-0.649812294,-0.33045614,0
-0.887121487,29,0.064206093,0.098795566,2
-0.50342214,27,0.559583899,-0.23202504,2
-1.040601226,22,-0.628701345,-0.211264228,2
-1.040601226,49,-0.393794015,-0.437019777,1
1.184854987,36,0.282054883,0.391457216,0
-0.733641748,25,0.010771925,-0.317791314,2
-0.887121487,24,0.089784816,-0.363205589,2
-0.273202532,48,0.248389514,-0.31402659,1
-0.887121487,27,-0.523746286,-0.458511603,2
-0.887121487,33,-0.44622871,-0.470317487,0
-0.887121487,30,-0.639425562,-0.508458168,2
-0.042982923,30,0.414468194,-0.341256879,2
2.18247329,46,-0.438315999,1.320229396,1
1.645294204,33,2.018108497,2.51158198,0
-1.040601226,29,-0.553099643,-0.536986008,2
-0.887121487,24,-0.209535309,-0.443251676,2
0.417456293,30,1.016903847,3.847748533,2
-0.887121487,32,-0.673225924,-0.50273798,2
-0.580162009,27,-0.680702502,-0.555371023,2
-0.656901879,26,0.058253387,-0.386086343,2
1.722034073,44,-0.168460859,1.635826625,0
-0.196462662,43,0.864049364,-0.077452027,0
1.491814465,32,-0.032145709,3.375458349,2
-0.887121487,26,0.073858148,-0.333581227,2
0.724415771,37,2.715252662,0.142747812,0
0.110496815,43,0.131375877,0.841250429,0
1.491814465,26,-0.658641405,-0.171588417,2
0.494196163,35,-0.673874933,-0.555371023,0
-0.273202532,25,-0.425662929,0.65864301,2
-1.117341095,42,-0.386704247,-0.419658183,0
0.263976554,41,-0.602728025,0.02052219,0
0.417456293,35,0.359003927,-0.156237113,0
-1.117341095,25,-0.546131887,-0.444019241,2
-1.117341095,24,-0.394876562,-0.450397342,2
0.570936032,40,2.629466718,0.294433318,0
2.412692898,50,-0.533520354,0.380144766,1
-0.887121487,29,-0.238429168,-0.379562039,2
-0.50342214,40,-0.52129563,-0.53709566,0
-0.349942401,34,1.089000904,-0.059542172,0
0.494196163,27,1.108909889,0.231529521,2
-1.117341095,32,-0.435327964,-0.468288922,2
-0.887121487,27,-0.521324186,-0.49040211,2
-0.273202532,32,1.156383563,-0.113107258,2
-0.119722793,38,-0.676195787,-0.555371023,0
-0.810381618,30,-0.007091385,-0.388955575,2
0.724415771,44,-0.122261838,-0.404197227,0
2.566172637,40,-0.339993807,-0.370899517,0
0.80115564,34,0.478071027,-0.098486969,0
1.875513812,34,-0.643612964,-0.294270923,0
-0.810381618,29,0.090555838,0.734430937,2
0.263976554,31,-0.636097446,-0.057074998,2
-0.887121487,45,-0.664710933,-0.469659574,1
2.566172637,35,-0.681839565,-0.555371023,0
-0.119722793,35,-0.668976217,-0.477700733,0
0.033756946,44,-0.680702502,-0.555371023,0
-0.887121487,25,0.120996933,-0.305163039,2
-0.273202532,42,-0.667795021,-0.47653111,0
-0.349942401,30,1.004429904,-0.191325808,2
-0.733641748,28,-0.484481272,-0.345204358,2
1.184854987,44,-0.494613592,0.716447981,0
-0.426682271,37,0.719045289,0.769592734,0
1.952253682,30,-0.445270774,-0.102964432,2
0.570936032,49,-0.000993301,5.022525363,1
1.645294204,33,0.603674941,0.358397085,0
-1.117341095,22,-0.494829063,-0.486948067,2
-0.887121487,42,-0.079666112,-0.308891213,0
-1.117341095,23,-0.67364129,-0.526861458,2
-1.117341095,31,-0.385027209,-0.432926096,2
0.570936032,28,2.495791735,0.25718813,2
1.338334726,57,-0.676657881,-0.526075617,1
-0.580162009,23,-0.375959262,-0.437860444,2
-0.887121487,56,-0.328934702,-0.420096792,1
0.340716424,33,0.934573224,0.724123633,0
-0.810381618,25,0.151837817,-0.244689866,2
-0.887121487,53,-0.515545415,-0.414230401,1
-0.887121487,26,-0.536770589,-0.083446346,2
-0.580162009,26,-0.303644138,-0.42554285,2
0.647675901,31,-0.528182908,0.312142144,2
0.954635379,47,1.54651815,3.502106609,1
0.570936032,35,-0.573247463,0.056780508,0
1.491814465,29,-0.638683096,-0.310590822,2
1.338334726,36,-0.339396719,0.176155174,0
0.954635379,48,-0.195643931,-0.390143473,1
-0.887121487,25,-0.357838944,-0.32663659,2
1.108115118,41,-0.620513454,-0.1265762,0
-1.194080965,22,-0.535859381,-0.469367168,2
0.724415771,31,2.241780191,0.243262304,2
0.110496815,26,0.18855093,-0.254741315,2
-1.117341095,26,-0.678428377,-0.526861458,2
1.491814465,28,-0.667981936,-0.509682617,2
-0.656901879,30,0.258173966,-0.292205807,2
2.18247329,44,-0.496044007,-0.06877123,0
-1.040601226,22,-0.229615632,-0.383564343,2
2.566172637,39,-0.517840309,3.293401973,0
0.340716424,34,1.732775802,0.075311726,0
1.031375249,64,-0.661029757,-0.410337748,1
-0.50342214,52,0.277400194,-0.30421272,1
0.570936032,47,1.519337674,0.06922603,1
-0.887121487,56,-0.412490652,-0.093095737,1
-1.117341095,22,-0.388747325,-0.463994212,2
-0.426682271,23,-0.362592283,0.728911778,2
0.263976554,43,-0.627930323,-0.333069517,0
0.417456293,33,-0.645536626,-0.372617401,0
-0.887121487,43,-0.535947646,-0.429307574,0
-0.810381618,26,-0.148593411,-0.355511662,2
-1.117341095,23,-0.48922163,-0.442063777,2
0.033756946,39,-0.610812075,-0.160842504,0
-1.040601226,29,-0.623057567,-0.376966937,2
-0.042982923,29,-0.672740466,-0.531814081,2
0.263976554,35,1.804654792,2.43265069,0
-0.349942401,25,-0.059590981,0.458838476,2
0.494196163,38,-0.640913089,-0.505369632,0
-1.117341095,42,-0.592902036,-0.084524592,0
-1.194080965,46,-0.664347488,-0.555371023,1
-0.50342214,24,-0.67425655,-0.508531269,2
-0.273202532,24,-0.680702502,-0.555371023,2
-0.887121487,47,-0.012589785,-0.387804227,1
-0.196462662,31,0.732684851,-0.186208707,2
-0.887121487,49,-0.092178996,-0.425981458,1
1.491814465,29,-0.635661312,0.014144088,2
-1.117341095,22,-0.379949366,-0.496889864,2
-0.426682271,33,0.686150942,-0.051574114,0
-0.50342214,33,0.693723573,-0.245548808,0
0.724415771,39,2.161435534,0.140573044,0
-0.887121487,23,-0.237611417,-0.396357096,2
1.491814465,39,-0.680702502,-0.555371023,0
-1.040601226,27,-0.24193641,-0.444713705,2
-0.887121487,23,-0.214047216,-0.447783966,2
0.80115564,31,-0.680702502,-0.555371023,2
0.647675901,44,-0.5916819,0.05964974,0
0.647675901,48,-0.618688442,-0.278883068,1
-0.349942401,24,-0.654274876,-0.41750169,2
0.647675901,36,0.46758305,2.350411561,0
0.724415771,29,-0.635606796,-0.242149591,2
0.570936032,39,3.051737611,0.582471301,0
-0.810381618,27,-0.358015475,-0.380676836,2
0.647675901,40,-0.674778353,-0.519624414,0
-0.50342214,26,0.614734046,-0.146185664,2
-0.119722793,35,-0.678781437,-0.50730682,0
0.033756946,45,1.534267465,0.031523958,1
4.177709895,32,-0.157593861,-0.209619446,2
-1.117341095,50,-0.544062848,-0.458511603,1
1.491814465,36,-0.153429822,-0.446395038,0
-0.119722793,60,-0.680702502,-0.555371023,1
-0.119722793,49,-0.521438412,0.462456998,1
-0.887121487,58,-0.590376095,-0.470628168,1
-0.196462662,38,1.356875269,0.120817377,0
0.647675901,42,-0.517263989,0.634976416,0
-1.117341095,36,-0.464990248,-0.446102632,0
1.491814465,42,-0.655526165,-0.42077298,0
-0.042982923,34,-0.670050975,-0.530352052,0
0.110496815,30,-0.311808665,-0.428083125,2
-0.887121487,23,-0.347485961,-0.451640067,2
-0.887121487,45,-0.362454693,-0.399957343,1
0.417456293,60,-0.358355555,-0.409168125,1
-0.119722793,39,0.650299712,-0.048375926,0
-0.042982923,40,-0.668763342,-0.501623182,0
-0.042982923,30,-0.633968698,-0.24565846,2
0.263976554,29,0.458110122,-0.187067649,2
0.187236685,32,-0.611458487,-0.452115226,2
-0.887121487,32,-0.362690932,0.261830072,2
-0.887121487,24,-0.67361533,-0.519734066,2
-0.196462662,35,0.765239118,-0.158686012,0
-0.810381618,26,0.132450635,-0.24341059,2
-1.194080965,24,-0.565472341,-0.493709951,2
1.798773943,28,0.053136604,1.951862463,2
2.566172637,44,4.484753578,4.869852988,0
1.184854987,24,0.077741814,4.209271747,2
0.570936032,50,-0.67521189,-0.555371023,1
-0.426682271,44,1.253952905,-0.171131533,0
0.570936032,29,-0.680702502,-0.555371023,2
-0.887121487,31,-0.220643739,-0.319088865,2
-0.50342214,46,-0.674189053,-0.532252689,1
-0.887121487,25,-0.515719349,0.371902578,2
-0.887121487,24,-0.547240394,-0.516992762,2
-0.887121487,43,-0.567904825,-0.20983875,0
-0.119722793,30,0.408476548,-0.194926055,2
0.263976554,37,-0.652805521,-0.411562198,0
-0.656901879,28,-0.001265885,-0.366111372,2
1.491814465,35,-0.517739063,0.500798707,0
-0.349942401,49,-0.1603171,-0.244689866,1
0.494196163,28,0.109294012,-0.272230837,2
-0.810381618,34,-0.232816542,-0.378410691,0
-0.580162009,37,-0.50834142,-0.47073782,0
-0.887121487,29,-0.167087557,-0.399774589,2
0.570936032,31,-0.669773199,-0.485376385,2
0.494196163,42,-0.632969225,0.332811578,0
-0.656901879,23,-0.439068849,-0.327769662,2
1.798773943,28,-0.62620396,-0.220968446,2
-0.349942401,45,1.171720931,0.014820277,1
0.647675901,39,-0.663771169,-0.436179111,0
-1.040601226,24,-0.368978526,-0.417958574,2
-0.119722793,54,1.616504631,0.071473899,1
1.108115118,37,2.961338514,1.930078231,0
-0.119722793,34,1.548984382,-0.171588417,0
-0.656901879,29,-0.625780807,-0.481008574,2
0.263976554,37,-0.680702502,-0.555371023,0
-0.887121487,24,-0.41414173,-0.469623023,2
0.187236685,23,2.001047361,0.136515913,2
-0.887121487,33,-0.366603155,-0.28124059,0
-0.50342214,31,-0.280316177,-0.436581169,2
-0.119722793,33,1.44759887,0.029988827,0
-0.656901879,43,-0.476062333,-0.432048879,0
0.263976554,30,-0.670328751,-0.474667023,2
-0.349942401,46,0.871383161,-0.146715649,1
-0.810381618,49,-0.047290972,-0.36249285,1
2.18247329,51,0.089089079,-0.399555285,1
-0.349942401,32,-0.655710483,-0.395699183,2
-0.273202532,43,0.092396426,1.423046583,0
0.570936032,36,-0.567383022,-0.286485619,0
-0.580162009,26,-0.512832559,0.096639073,2
0.340716424,25,-0.590409843,-0.436581169,2
-0.580162009,23,-0.485016055,-0.165411345,2
1.952253682,40,-0.374853351,2.139550432,0
0.954635379,63,2.379081834,0.273233898,1
1.722034073,29,0.082129112,-0.071603911,2
0.494196163,32,-0.671471005,-0.499320487,2
-0.580162009,29,-0.547128764,-0.353757227,2
0.87789551,45,-0.672166743,-0.441515516,1
0.87789551,28,-0.466646518,0.660945706,2
-1.040601226,25,-0.401711919,0.368284056,2
-1.117341095,38,-0.402958016,-0.37557801,0
0.110496815,43,-0.25465438,1.804928551,0
-0.733641748,26,-0.517624838,-0.36347972,2
0.494196163,34,-0.635526319,-0.24163788,0
-0.887121487,36,-0.409538962,-0.372617401,0
0.647675901,47,-0.562650452,0.08207361,1
-0.196462662,47,0.957485821,-0.076355505,1
-0.196462662,41,0.061521794,-0.257482619,0
-0.273202532,25,-0.651684034,-0.361177024,2
-0.349942401,40,-0.469837044,-0.488428371,0
-0.810381618,43,0.092645646,-0.27667175,0
-0.656901879,32,0.56164515,-0.155140591,2
0.570936032,41,-0.50050659,0.658149576,0
-0.887121487,32,-0.179795144,-0.45028769,2
0.80115564,33,-0.629809852,-0.362474575,0
0.033756946,52,-0.617842135,-0.160805954,1
-0.887121487,51,-0.295014921,-0.470025081,1
0.494196163,29,1.188133058,0.578505547,2
1.722034073,26,1.47525442,4.111571661,2
0.263976554,39,1.562647309,0.053564045,0
2.566172637,27,2.153538399,0.154827826,2
-1.040601226,25,-0.542956938,-0.501257675,2
2.18247329,33,-0.54558672,1.187623368,0
-0.887121487,25,-0.493455761,0.163508623,2
-0.887121487,26,0.057716008,-0.336633213,2
0.417456293,48,1.275427298,0.108024624,1
-1.040601226,33,-0.237761987,-0.299515952,0
-0.887121487,42,-0.210173934,-0.44571885,0
-0.887121487,31,0.088930721,-0.315506894,2
-1.040601226,24,-0.389180863,-0.496889864,2
0.263976554,42,-0.662556225,0.043092262,0
-0.887121487,46,0.018123893,-0.390892763,1
-0.656901879,26,0.088943701,-0.098486969,2
-1.117341095,26,-0.502726199,-0.480442038,2
-0.733641748,44,0.309941481,-0.231166098,0
-0.273202532,44,-0.639887656,-0.555371023,0
0.263976554,34,1.840835718,0.376672448,0
1.184854987,34,-0.576775473,0.042671929,0
0.033756946,27,0.505651293,2.132130635,2
0.87789551,30,-0.464424313,0.897703023,2
-1.194080965,34,-0.590713579,-0.492028617,0
0.263976554,35,2.215383717,0.141980247,0
-0.733641748,27,0.294321144,-0.226414504,2
0.494196163,45,2.50810732,1.182469716,1
-0.119722793,40,-0.66979916,-0.493234791,0
1.184854987,29,0.154174248,-0.171588417,2
-0.887121487,25,-0.108500262,-0.427425212,2
0.263976554,44,-0.602751389,-0.372361546,0
0.263976554,39,-0.67562466,-0.519624414,0
-0.042982923,29,-0.647852288,-0.260680808,2
1.645294204,42,-0.631959368,-0.419804386,0
-0.887121487,51,-0.301658172,0.084266653,1
2.566172637,51,-0.482339544,0.708425097,1
-0.119722793,34,-0.041164331,-0.367226169,0
-0.580162009,33,0.264492713,-0.276141764,0
-0.810381618,46,-0.253029263,-0.394748865,1
-0.196462662,27,-0.53441339,0.33745352,2
0.417456293,40,-0.518969583,0.439905201,0
2.18247329,41,2.613464765,0.238181753,0
0.263976554,48,-0.148126125,-0.555371023,1
-0.196462662,34,-0.200534859,-0.345204358,0
0.954635379,46,-0.448274385,-0.02538552,1
0.724415771,34,1.270785589,1.864725536,0
-0.810381618,27,-0.008778807,-0.059450795,2
0.87789551,31,-0.477230549,1.033616891,2
1.108115118,40,0.323674501,-0.303317228,0
-0.656901879,50,-0.456345455,-0.12579036,1
-0.119722793,33,-0.475548319,-0.441679995,0
-0.656901879,28,-0.183385459,-0.395132647,2
2.412692898,45,-0.583662751,0.13278774,1
1.415074596,34,-0.311785301,-0.414650734,0
0.494196163,30,-0.67774562,-0.534500559,2
0.110496815,46,-0.020520669,0.126939624,1
-0.887121487,32,-0.13177111,-0.356169575,2
1.108115118,43,3.575830149,0.344781941,0
-1.194080965,41,-0.540919051,-0.473095342,0
0.87789551,25,-0.551796434,1.410089352,2
-0.887121487,52,-0.141407589,-0.380402705,1
-0.887121487,51,-0.484553961,-0.46037569,1
-1.194080965,22,-0.549504136,-0.518820298,2
0.954635379,43,3.464348661,0.537495635,0
0.570936032,33,-0.573486298,0.215264449,0
-0.50342214,26,0.067843137,-0.354342039,2
-0.042982923,25,-0.47610387,0.805686574,2
0.494196163,46,0.938134983,-0.042600911,1
0.494196163,46,-0.680702502,-0.553854167,1
1.031375249,41,-0.673137659,-0.502080066,0
2.566172637,32,1.731010499,0.973472674,2
0.263976554,29,-0.658729671,-0.449319096,2
0.340716424,44,0.437822116,-0.254905793,0
-0.887121487,23,-0.660627371,-0.435046038,2
-0.273202532,25,0.564737027,-0.13059678,2
-0.580162009,37,-0.661060909,-0.456062705,0
-0.656901879,36,-0.612554014,-0.146112562,0
-1.040601226,23,-0.356452662,-0.098486969,2
2.412692898,30,1.101010157,6.282465381,2
-0.656901879,41,-0.158798421,0.102542015,0
-0.580162009,24,-0.203372325,1.214890208,2
-0.733641748,31,-0.143385767,-0.381755082,2
-0.887121487,31,-0.475236794,-0.180726098,2
-0.426682271,39,0.451168327,-0.209966678,0
-0.349942401,30,0.917831401,0.005682596,2
0.110496815,24,-0.662283641,-0.461819444,2
-0.887121487,33,-0.017524846,-0.312308706,0
-0.119722793,29,-0.623026415,-0.262599721,2
1.338334726,30,-0.680702502,-0.555371023,2
1.031375249,33,2.957768968,0.065114073,0
-0.119722793,36,1.263999556,0.278022043,0
-1.040601226,38,0.308749901,0.695760271,0
-0.887121487,52,-0.353539912,0.268701608,1
-0.50342214,42,-0.659965383,-0.459425371,0
0.80115564,35,-0.677428904,-0.51838169,0
1.184854987,43,-0.344788681,1.399105859,0
-0.042982923,26,-0.602117957,-0.156858475,2
1.031375249,26,-0.436023701,-0.061936244,2
-1.040601226,49,-0.649947287,-0.492321023,1
0.954635379,41,-0.677389963,-0.508037835,0
0.110496815,49,-0.671001123,-0.481282704,1
-0.119722793,57,1.056934692,2.76215547,1
-0.810381618,30,-0.103700195,-0.432469212,2
0.724415771,33,-0.655248389,-0.49670711,0
-0.119722793,32,1.435737591,0.087099334,2
0.494196163,55,2.300486904,0.522875345,1
0.647675901,29,-0.680702502,-0.555371023,2
-0.733641748,29,-0.625505627,-0.498278791,2
1.491814465,44,-0.661330897,-0.433675386,0
0.263976554,34,-0.630697695,-0.269306779,0
-1.040601226,30,-0.249914022,-0.467649284,2
-1.117341095,30,-0.670017226,-0.492814458,2
-0.656901879,66,-0.277413811,-0.337674909,1
0.724415771,32,-0.641349223,-0.230672663,2
0.340716424,35,0.39643095,-0.24286233,0
-0.887121487,35,-0.332133016,-0.447509835,0
-0.196462662,26,-0.11329254,-0.372800155,2
-0.580162009,42,0.130976088,-0.35492685,0
-1.117341095,31,-0.381506986,-0.439139719,2
1.491814465,44,-0.678132429,-0.537278414,0
3.180091592,57,-0.545576336,0.204043377,1
0.110496815,39,-0.176134736,-0.363296966,0
-0.810381618,51,-0.069258611,-0.225683489,1
-0.810381618,25,-0.171095834,-0.291255489,2
-0.887121487,30,-0.09404814,-0.383162285,2
-0.50342214,39,-0.175111898,1.293364613,0
1.645294204,46,0.530503126,3.610826738,1
1.108115118,37,-0.547274142,0.873999878,0
-0.887121487,37,-0.215301101,-0.414687285,0
-1.117341095,33,-0.382171571,-0.320733648,0
-1.040601226,50,-0.235173741,-0.393213734,1
-0.887121487,32,-0.143045686,-0.410081893,2
-1.040601226,52,-0.596972617,-0.391404473,1
2.489432768,42,6.603597598,1.241627063,0
2.566172637,34,2.26212531,1.272457599,0
-0.656901879,27,-0.641074043,-0.516992762,2
0.263976554,33,-0.148126125,-0.555371023,0
1.491814465,29,1.986172086,0.131508464,2
-1.040601226,39,-0.234501368,-0.180616446,0
0.033756946,36,0.103304961,-0.278097228,0
-1.194080965,21,-0.582315409,-0.450726299,2
0.494196163,52,-0.680702502,-0.555371023,1
0.263976554,49,-0.674222802,-0.509755719,1
-0.042982923,35,0.072552342,-0.254814416,0
0.80115564,34,2.436015456,0.493452012,0
-0.656901879,28,0.121687478,-0.342828561,2
1.491814465,29,-0.671237362,-0.509682617,2
-0.196462662,27,0.878628691,-0.142037157,2
-0.656901879,43,0.303165832,-0.293503358,0
0.263976554,25,-0.629835812,-0.445499545,2
-0.656901879,25,-0.674627783,-0.512606675,2
1.722034073,35,0.024865794,0.194467087,0
-0.656901879,31,-0.540285619,-0.235935967,2
-0.656901879,44,-0.170537686,-0.435448096,0
-1.117341095,31,-0.368594313,-0.472327777,2
-1.040601226,22,-0.325393711,-0.298455981,2
-0.810381618,23,-0.664272203,-0.506027545,2
-0.50342214,25,0.293986256,-0.248217011,2
-0.50342214,52,0.420792133,-0.216984417,1
-0.963861357,48,-0.112749969,-0.409917415,1
-0.349942401,30,-0.657088977,-0.389138328,2
-1.117341095,56,-0.479982345,-0.460010183,1
1.108115118,26,0.604926229,-0.117822302,2
-0.887121487,23,-0.392283124,-0.473479125,2
2.566172637,49,-0.569831082,-0.482269574,1
0.954635379,40,1.545580982,0.273398376,0
-1.040601226,34,-0.493616715,-0.359440865,0
-0.50342214,23,-0.629918885,-0.235369431,2
1.491814465,31,-0.476921621,0.731799285,2
-1.117341095,51,-0.674731624,-0.555371023,1
-0.119722793,37,0.409639571,-0.377368995,0
1.491814465,31,-0.58727643,0.156070551,2
2.489432768,30,-0.284477619,0.779424879,2
-0.963861357,44,-0.598348515,-0.062411404,0
-0.50342214,36,-0.675821958,-0.549888414,0
-1.117341095,24,-0.404912829,-0.399902517,2
2.566172637,32,-0.43427657,0.175643464,2
-0.887121487,28,-0.132601841,-0.417099632,2
0.724415771,34,-0.67394243,-0.507708878,0
-0.196462662,49,-0.672820943,-0.508823675,1
0.724415771,49,-0.652216221,-0.354835474,1
0.263976554,32,-0.461872411,0.341309622,2
-0.887121487,28,-0.342491191,0.709960227,2
0.263976554,32,-0.635549683,-0.237507649,2
-1.117341095,26,-0.583174697,-0.427406937,2
-1.194080965,24,-0.587442577,-0.390892763,2
-1.040601226,34,-0.365154568,-0.238293489,0
